start_hour,start_month,start_weekday,duration_minutes,Distance(mi),Temperature(F),Visibility(mi),Amenity,Bump,Crossing,Junction,Railway,Stop,Traffic_Signal,Severity
13,4,2,30.0,0.0,82.4,10.0,0,0,0,1,0,0,0,3
13,9,0,45.0,0.0,69.1,10.0,0,0,0,1,0,0,0,3
17,11,5,29.416666666666668,0.01,68.0,10.0,0,0,0,0,0,0,0,3
15,10,0,29.533333333333335,0.0,68.0,10.0,0,0,0,1,0,0,0,3
19,9,3,45.0,0.0,68.0,10.0,0,0,0,1,0,0,0,3
20,12,1,29.783333333333335,0.01,39.2,10.0,0,0,0,0,0,0,0,2
20,8,2,36.11666666666667,0.0,80.1,10.0,0,0,0,0,0,0,0,2
22,11,3,29.733333333333334,0.01,44.1,10.0,0,0,0,0,0,0,0,2
9,6,2,40.43333333333333,0.0,70.0,7.0,0,0,0,0,0,0,0,3
3,1,6,29.45,0.01,55.9,10.0,0,0,1,0,0,0,1,2
16,8,0,45.0,0.0,73.9,10.0,0,0,0,0,0,0,0,3
7,7,6,30.0,0.0,72.0,10.0,0,0,0,0,0,0,0,3
10,12,2,38.416666666666664,0.01,59.0,7.0,0,0,0,0,0,0,0,2
11,9,6,45.0,0.0,72.0,10.0,0,0,0,0,0,0,0,3
16,8,0,30.0,0.0,,10.0,0,0,0,0,0,0,0,3
20,8,0,45.0,0.0,73.9,10.0,0,0,0,0,0,0,0,2
19,12,4,29.783333333333335,0.01,48.9,10.0,0,0,0,0,0,0,0,3
19,7,5,30.0,0.0,87.1,10.0,0,0,0,0,0,0,0,3
1,8,0,60.0,0.0,59.0,10.0,0,0,0,0,0,0,0,3
17,9,3,45.0,0.0,86.0,10.0,0,0,0,0,0,0,0,3
12,1,3,29.566666666666666,0.01,54.0,8.0,0,0,0,0,0,0,0,3
2,12,1,44.68333333333333,0.01,37.9,10.0,0,0,0,0,0,0,0,2
2,11,4,44.68333333333333,0.01,64.0,10.0,0,0,0,0,0,0,0,2
0,5,5,30.0,0.01,60.1,9.0,0,0,0,1,0,0,0,2
18,10,0,44.78333333333333,0.01,66.9,10.0,0,0,0,0,0,0,1,2
16,7,2,75.0,0.0,100.4,10.0,0,0,0,0,0,0,0,3
10,11,3,38.766666666666666,0.01,80.6,10.0,0,0,0,0,0,0,0,3
13,9,0,59.95,0.0,93.2,10.0,0,0,1,0,0,0,1,2
19,12,3,29.65,0.01,51.1,1.5,0,0,0,0,0,0,0,2
5,2,4,30.0,0.01,34.9,10.0,0,0,0,0,0,0,0,3
11,6,1,30.0,0.0,88.0,10.0,0,0,0,0,0,0,0,3
4,12,4,44.68333333333333,0.01,53.1,4.0,0,0,0,0,0,0,0,3
10,9,4,45.0,0.0,75.2,10.0,1,0,0,0,0,0,0,2
20,3,2,90.0,0.01,61.0,10.0,0,0,0,1,0,0,0,3
20,12,4,29.65,0.01,57.2,10.0,0,0,0,0,0,0,0,2
9,7,4,45.0,0.0,75.2,6.0,0,0,0,0,0,0,0,2
18,6,6,30.0,0.0,64.0,7.0,0,0,0,0,0,0,0,2
6,3,0,30.0,0.0,56.7,10.0,0,0,0,0,0,0,0,2
19,6,0,60.0,0.0,73.9,6.0,0,0,0,0,0,0,1,3
12,8,4,30.0,0.0,81.0,10.0,0,0,0,0,0,0,0,2
10,9,1,29.583333333333332,0.0,80.6,8.0,0,0,0,0,0,0,0,3
10,11,5,29.516666666666666,0.01,53.1,10.0,0,0,0,0,0,0,0,2
14,8,5,45.0,0.0,84.2,10.0,0,0,1,0,0,0,0,2
11,1,0,29.283333333333335,0.01,50.0,8.0,0,0,0,1,0,0,0,3
9,10,1,36.78333333333333,0.0,55.4,10.0,0,0,0,0,0,0,0,2
20,1,4,29.3,0.01,46.4,7.0,0,0,1,0,0,0,0,2
8,10,0,29.616666666666667,0.0,64.9,10.0,0,0,0,0,0,0,0,3
11,6,4,40.11666666666667,0.0,69.8,9.0,0,0,0,1,0,0,0,2
21,7,4,45.0,0.0,72.0,10.0,0,0,0,0,0,0,0,3
9,9,3,30.0,0.0,69.8,8.0,0,0,0,0,0,0,1,2
22,8,0,60.0,0.0,63.0,10.0,0,0,0,1,0,0,0,3
9,6,0,60.0,0.0,80.6,10.0,0,0,0,0,0,0,0,2
22,1,1,44.6,0.0,42.8,3.0,0,0,0,0,0,0,0,2
12,3,5,45.0,0.01,69.8,10.0,0,0,0,0,0,0,0,3
0,8,1,45.0,0.0,66.9,8.0,0,0,0,0,0,0,0,3
13,8,0,45.0,0.0,81.0,10.0,0,0,0,0,0,0,1,2
10,8,3,45.0,0.0,75.0,10.0,0,0,0,0,0,0,0,2
7,8,5,45.0,0.0,69.1,10.0,0,0,0,0,0,0,0,2
12,6,0,30.0,0.0,89.1,10.0,0,0,0,0,0,0,0,3
6,12,6,29.45,0.01,54.1,8.0,0,0,0,0,0,0,0,3
20,6,3,45.0,0.01,84.2,10.0,0,0,0,1,0,0,0,2
16,8,3,45.0,0.0,71.1,10.0,0,0,0,0,0,0,0,3
12,11,0,29.75,0.01,68.0,10.0,0,0,0,0,0,0,0,3
5,8,5,60.0,0.0,60.1,10.0,0,0,0,0,0,0,1,3
18,12,0,44.4,0.01,61.0,10.0,0,0,0,0,0,0,0,3
14,9,1,29.583333333333332,0.0,93.0,10.0,0,0,0,0,0,0,0,2
9,9,0,44.53333333333333,0.0,66.0,10.0,0,0,0,0,0,0,0,2
23,12,4,44.75,0.01,45.0,0.2,0,0,0,0,0,1,0,2
4,6,6,60.0,0.0,68.0,10.0,0,0,0,1,0,0,0,3
9,12,0,29.55,0.01,48.9,10.0,0,0,0,0,0,0,0,3
21,8,2,45.0,0.0,68.0,10.0,0,0,0,0,0,0,0,3
16,11,2,29.566666666666666,0.01,59.0,10.0,0,0,0,0,0,0,0,2
14,1,3,29.55,0.01,55.9,10.0,0,0,0,0,0,0,0,3
12,7,3,40.86666666666667,0.0,90.0,10.0,0,0,1,0,0,0,1,2
9,9,2,44.516666666666666,0.0,72.0,10.0,0,0,0,0,0,0,0,2
10,9,2,29.816666666666666,0.0,82.9,10.0,0,0,0,0,0,0,1,2
10,12,1,29.366666666666667,0.01,57.0,10.0,0,0,0,0,0,1,0,2
19,7,2,75.0,0.0,77.0,10.0,0,0,0,0,0,0,0,2
21,9,3,45.0,0.0,71.6,10.0,0,0,0,0,0,0,0,3
21,11,2,44.55,0.0,51.1,10.0,0,0,0,0,0,1,0,2
17,7,2,30.0,0.0,104.0,9.0,0,0,0,0,0,0,0,2
11,1,0,44.46666666666667,0.01,46.0,10.0,0,0,0,0,0,0,0,2
10,9,3,36.7,0.0,,,0,0,0,0,1,0,0,3
19,5,3,61.06666666666667,0.01,59.0,10.0,0,0,0,0,0,0,0,2
16,8,2,45.0,0.0,86.0,10.0,0,0,0,0,0,0,0,2
10,10,6,44.583333333333336,0.0,69.1,10.0,0,0,0,1,0,0,0,2
15,11,3,44.36666666666667,0.01,75.0,10.0,0,0,0,0,0,0,0,3
10,8,1,37.766666666666666,0.0,80.1,10.0,0,0,0,0,0,0,0,3
7,11,0,51.85,0.01,48.2,10.0,0,0,0,0,0,1,0,2
0,10,1,29.183333333333334,0.0,59.0,10.0,0,0,0,0,0,0,0,3
9,9,3,30.0,0.0,61.0,10.0,0,0,1,0,0,0,1,3
8,10,1,29.716666666666665,0.0,62.1,10.0,0,0,0,1,0,0,0,3
19,8,2,75.0,0.0,80.6,9.0,0,0,0,0,0,0,0,3
4,7,3,75.0,0.0,66.0,9.0,0,0,0,0,0,0,0,2
19,7,3,45.0,0.0,73.9,10.0,0,0,0,0,0,0,0,2
20,8,0,75.0,0.0,78.8,10.0,0,0,1,0,0,0,0,2
21,6,2,60.0,0.0,78.8,8.0,0,0,0,0,0,0,0,3
20,7,6,30.0,0.0,59.0,9.0,0,0,0,0,0,0,0,2
10,10,0,34.4,0.01,64.4,7.0,0,0,0,0,0,0,0,2
22,10,5,59.75,0.0,72.0,10.0,0,0,0,0,0,0,1,2
8,5,5,414.3,0.01,59.0,10.0,0,0,0,1,0,0,0,2
13,8,0,45.0,0.0,70.0,10.0,0,0,0,1,0,0,0,3
12,12,4,29.7,0.01,51.8,5.0,0,0,0,0,0,0,0,2
16,10,2,27.633333333333333,0.01,75.2,10.0,0,0,0,0,0,0,0,3
8,8,0,35.93333333333333,0.0,70.0,4.0,0,0,0,0,0,0,0,2
15,11,4,44.75,0.0,,10.0,0,0,0,0,0,0,0,2
11,10,0,36.13333333333333,0.0,82.9,10.0,0,0,0,0,0,0,1,3
14,9,4,30.0,0.0,72.0,10.0,0,0,0,0,0,0,0,2
20,6,1,30.0,0.0,55.9,10.0,0,0,0,1,0,0,0,3
21,11,0,44.61666666666667,0.01,61.0,5.0,0,0,0,0,0,0,0,3
2,12,2,44.666666666666664,0.01,53.6,10.0,0,0,0,0,0,0,0,3
19,7,0,75.0,0.0,93.2,10.0,0,0,1,0,0,0,1,2
11,8,2,34.68333333333333,0.0,77.0,10.0,0,0,0,0,0,1,0,2
8,9,3,29.766666666666666,0.0,71.1,10.0,0,0,0,0,0,0,0,3
10,5,2,30.0,0.01,55.0,10.0,0,0,0,0,0,0,0,2
21,5,2,50.666666666666664,0.01,61.0,10.0,0,0,0,0,0,0,0,2
11,3,3,30.0,0.0,32.0,2.5,0,0,0,0,0,0,0,2
16,9,4,29.733333333333334,0.0,80.1,10.0,0,0,0,0,0,0,0,3
10,11,4,38.266666666666666,0.01,77.0,10.0,0,0,0,0,0,0,0,3
11,11,4,29.6,0.01,66.9,9.0,0,0,1,0,0,0,0,2
19,5,1,38.416666666666664,0.01,68.0,10.0,0,0,0,0,0,0,0,2
9,1,2,29.733333333333334,0.01,51.8,10.0,0,0,0,0,0,0,1,2
9,10,4,29.733333333333334,0.01,62.1,10.0,0,0,0,1,0,0,0,2
21,5,1,75.0,0.0,80.1,10.0,0,0,0,1,0,0,0,3
21,3,4,45.0,0.01,55.4,10.0,0,0,0,0,0,0,0,2
4,4,3,45.0,0.01,46.4,10.0,0,0,0,0,0,0,0,2
22,9,1,30.0,0.0,50.0,10.0,0,0,0,0,0,0,0,2
18,8,1,45.0,0.0,88.0,10.0,0,0,0,0,0,0,0,2
10,8,1,45.0,0.0,72.0,10.0,0,0,0,0,0,0,0,3
18,12,0,29.783333333333335,0.01,50.0,10.0,0,0,0,0,0,0,0,3
13,4,2,60.0,0.01,77.0,10.0,0,0,0,0,0,0,0,3
12,10,4,29.466666666666665,0.0,77.0,10.0,0,0,0,0,0,0,0,3
3,8,5,45.0,0.0,60.1,10.0,0,0,0,1,0,0,0,2
17,8,0,30.0,0.0,75.9,8.0,0,0,0,0,0,0,0,3
16,10,2,29.533333333333335,0.0,73.0,10.0,0,0,0,0,0,0,0,3
21,7,3,45.0,0.0,69.1,10.0,0,0,0,0,0,0,0,2
17,6,3,60.0,0.0,78.1,10.0,0,0,0,0,0,0,0,2
20,12,0,29.783333333333335,0.01,42.8,10.0,0,0,0,0,0,0,0,2
17,6,6,60.0,0.0,82.9,10.0,0,0,0,0,0,0,0,2
10,4,2,60.0,0.01,72.0,10.0,0,0,0,0,0,0,0,3
1,1,6,29.4,0.01,39.9,0.2,0,0,1,0,0,0,0,2
7,11,0,35.68333333333333,0.01,60.1,10.0,0,0,0,0,0,0,0,2
11,7,0,45.4,0.0,84.2,10.0,0,0,0,0,0,0,1,2
15,10,0,29.65,0.0,78.1,10.0,0,0,0,0,0,0,0,2
16,4,4,30.0,0.0,66.9,10.0,0,0,0,1,0,0,0,3
16,11,4,29.716666666666665,0.01,82.0,10.0,0,0,0,0,0,0,0,3
11,5,1,30.0,0.01,66.9,10.0,0,0,0,0,0,0,0,3
14,8,0,45.0,0.0,73.9,10.0,0,0,0,0,0,0,0,2
23,11,3,29.216666666666665,0.01,64.9,10.0,0,0,0,0,0,0,1,2
3,1,6,29.516666666666666,0.01,55.9,10.0,0,0,0,1,0,0,0,3
16,9,1,29.65,0.0,97.0,10.0,0,0,0,0,0,0,0,3
17,7,3,45.0,0.0,86.0,10.0,0,0,0,1,0,0,0,3
16,9,2,37.03333333333333,0.0,95.0,10.0,0,0,0,0,0,0,0,3
17,12,0,44.516666666666666,0.01,57.2,6.0,0,0,0,0,0,0,0,3
13,11,6,29.45,0.01,57.9,10.0,0,0,0,0,0,0,0,3
8,12,3,45.266666666666666,0.01,60.1,10.0,0,0,0,0,0,0,0,2
14,4,0,60.0,0.0,80.6,10.0,0,0,0,0,0,0,0,3
6,9,0,34.516666666666666,0.0,66.9,10.0,0,0,0,0,0,1,0,2
17,5,4,75.0,0.0,39.2,6.0,0,0,0,0,0,0,1,2
11,8,2,45.0,0.0,64.9,10.0,0,0,0,0,0,0,0,3
13,9,2,44.46666666666667,0.0,75.0,10.0,0,0,0,0,0,0,0,3
14,8,2,45.0,0.0,93.2,10.0,0,0,0,0,0,0,0,3
20,6,4,60.0,0.0,73.0,10.0,0,0,0,0,0,0,0,2
18,4,2,75.0,0.0,82.4,10.0,0,0,0,0,0,1,0,2
10,12,5,29.483333333333334,0.01,48.9,10.0,0,0,0,1,0,0,0,2
3,12,4,29.35,0.01,53.6,1.8,0,0,0,0,0,0,0,2
13,3,0,45.0,0.01,61.0,4.0,0,0,0,0,0,0,0,3
17,4,6,45.0,0.01,62.1,10.0,0,0,0,0,0,1,0,3
0,5,1,30.0,0.01,57.2,10.0,0,0,0,0,0,0,0,3
10,9,5,44.55,0.0,82.0,10.0,0,0,0,0,0,0,0,3
22,8,1,45.0,0.0,82.0,10.0,0,0,0,1,0,0,0,2
12,9,0,30.0,0.0,93.0,10.0,0,0,0,1,0,0,0,3
17,11,2,44.63333333333333,0.01,59.0,10.0,0,0,0,0,0,0,0,2
22,7,3,45.0,0.0,71.6,10.0,0,0,0,0,0,0,0,3
10,6,0,30.0,0.01,78.1,10.0,0,0,0,0,0,0,0,3
21,10,0,30.0,0.01,64.0,10.0,0,0,0,0,0,0,0,3
11,5,3,30.0,0.01,62.6,10.0,0,0,0,0,0,0,0,2
13,11,4,29.75,0.01,86.0,10.0,0,0,0,0,0,0,0,2
20,11,4,29.716666666666665,0.01,63.0,10.0,0,0,0,0,0,0,0,2
10,5,2,30.0,0.01,73.9,10.0,0,0,0,1,0,0,0,3
13,6,1,30.0,0.0,113.0,10.0,0,0,0,0,0,1,0,2
12,6,6,60.0,0.01,68.0,10.0,0,0,0,0,0,0,0,2
15,9,2,39.85,0.0,91.4,10.0,0,0,0,0,0,0,0,2
11,7,4,30.0,0.0,64.9,10.0,0,0,0,1,0,0,0,2
10,10,5,44.55,0.0,73.9,10.0,0,0,0,0,0,0,0,3
14,4,4,30.0,0.0,61.0,10.0,0,0,0,0,0,0,0,3
11,10,0,29.4,0.0,64.4,10.0,0,0,0,0,0,0,0,3
15,12,0,74.78333333333333,0.01,64.0,10.0,0,0,0,0,0,0,1,2
18,4,3,75.0,0.01,71.6,10.0,0,0,0,0,0,0,0,2
21,9,3,45.0,0.0,62.1,10.0,1,0,1,0,0,1,0,2
13,9,4,45.0,0.0,86.0,10.0,0,0,0,0,0,0,0,3
13,10,4,29.65,0.0,77.0,10.0,0,0,0,0,0,0,0,2
14,11,5,29.6,0.01,60.1,10.0,0,0,0,1,0,0,0,2
20,10,3,29.433333333333334,0.01,63.0,10.0,0,0,0,0,0,0,0,3
9,9,4,29.7,0.0,80.6,10.0,0,0,0,0,0,0,0,3
8,8,1,37.75,0.0,71.1,6.0,0,0,0,0,0,0,0,2
19,11,1,44.766666666666666,0.0,57.2,10.0,0,0,0,0,0,0,1,2
12,11,4,35.95,0.01,82.0,10.0,0,0,0,0,0,0,0,3
18,10,4,44.766666666666666,0.01,57.2,10.0,0,0,0,0,0,0,0,2
13,11,2,44.75,0.01,66.9,10.0,0,0,0,1,0,0,0,3
14,8,3,45.0,0.0,84.9,10.0,0,0,0,0,0,0,0,2
4,11,1,44.75,0.01,47.3,10.0,0,0,0,0,0,0,0,3
18,6,5,30.0,0.0,81.0,10.0,0,0,0,0,0,0,0,3
9,8,1,35.2,0.0,71.6,10.0,0,0,0,0,0,0,0,2
21,1,3,44.833333333333336,0.01,54.0,10.0,0,0,0,0,0,0,0,3
21,9,1,36.43333333333333,0.0,62.1,10.0,0,0,0,1,0,0,0,3
23,9,3,30.0,0.0,71.6,10.0,0,0,0,0,0,0,0,2
5,7,4,30.0,0.0,66.4,10.0,0,0,0,0,0,0,0,3
0,12,0,29.483333333333334,0.01,48.2,10.0,0,0,0,0,0,0,0,3
18,11,6,44.4,0.01,52.3,10.0,0,0,0,0,0,0,0,2
12,9,4,30.0,0.0,82.0,10.0,0,0,0,0,0,0,0,2
18,11,4,44.733333333333334,0.01,73.0,10.0,0,0,0,0,0,0,0,3
16,7,2,30.0,0.0,95.0,10.0,0,0,0,0,0,0,0,2
20,8,3,45.0,0.0,68.0,10.0,0,0,0,0,0,0,0,2
2,11,0,44.68333333333333,0.01,55.9,3.0,0,0,0,1,0,0,0,3
18,11,2,44.75,0.01,60.8,10.0,0,0,0,0,0,0,0,3
18,10,5,29.6,0.01,66.0,10.0,0,0,0,0,0,0,0,3
10,8,0,37.88333333333333,0.0,74.7,10.0,0,0,0,0,0,0,0,2
16,10,3,28.883333333333333,0.0,73.0,10.0,0,0,0,0,0,0,0,3
16,6,5,90.0,0.0,82.0,10.0,0,0,0,1,0,0,0,3
13,1,2,44.71666666666667,0.01,44.6,10.0,0,0,0,0,0,0,0,3
1,11,4,44.56666666666667,0.01,45.0,10.0,0,0,1,0,0,0,1,2
5,10,5,45.06666666666667,0.0,59.0,10.0,0,0,0,0,0,1,0,2
18,6,2,60.0,0.0,71.1,10.0,0,0,0,0,0,0,0,3
12,12,3,29.616666666666667,0.01,54.0,1.8,0,0,0,1,0,0,0,2
19,6,6,30.0,0.0,82.9,10.0,0,0,0,0,0,0,0,2
21,12,5,28.8,0.01,50.0,10.0,0,0,0,1,0,0,1,2
12,8,3,30.0,0.0,70.0,10.0,0,0,0,0,0,0,0,2
3,1,5,29.683333333333334,0.01,39.9,10.0,0,0,0,1,0,0,0,2
11,11,0,34.65,0.01,63.0,10.0,0,0,0,0,0,0,0,3
20,4,2,75.0,0.01,55.0,10.0,0,0,1,0,0,0,1,2
12,6,1,30.0,0.0,77.0,10.0,0,0,1,0,0,0,1,3
19,1,0,44.68333333333333,0.01,51.1,10.0,0,0,0,0,0,0,0,2
14,11,0,29.316666666666666,0.01,71.6,10.0,0,0,0,1,0,0,0,3
20,8,1,45.0,0.0,69.1,10.0,0,0,0,0,0,0,0,2
11,9,3,44.55,0.0,61.0,10.0,0,0,0,1,0,0,0,3
22,7,4,45.0,0.0,73.0,10.0,0,0,0,0,0,0,0,3
4,7,5,75.0,0.0,66.9,10.0,0,0,0,0,0,0,0,2
23,7,2,45.0,0.0,68.0,10.0,0,0,1,0,0,0,1,2
10,1,2,33.75,0.01,53.6,10.0,0,0,0,0,0,0,0,3
8,7,5,181.36666666666667,0.0,66.2,9.0,0,0,0,0,0,0,0,2
22,10,4,29.566666666666666,0.01,60.1,10.0,0,0,0,0,0,1,0,3
10,6,6,259.3833333333333,0.0,70.0,10.0,0,0,1,0,0,0,0,2
11,9,4,32.13333333333333,0.0,75.9,8.0,0,0,0,0,0,0,0,3
7,7,0,30.0,0.0,52.0,4.0,0,0,0,0,0,0,0,2
2,12,5,44.43333333333333,0.01,53.1,10.0,0,0,0,0,0,0,0,3
18,1,4,30.0,0.01,48.0,10.0,0,0,0,0,0,0,0,2
8,6,4,60.0,0.01,75.9,10.0,0,0,0,1,0,0,0,3
20,3,3,30.0,0.0,59.0,10.0,0,0,0,0,0,0,0,2
18,5,1,75.0,0.01,84.2,10.0,0,0,0,0,0,0,0,2
20,9,2,28.933333333333334,0.0,78.8,10.0,0,0,0,0,0,0,0,3
18,12,4,44.733333333333334,0.01,57.9,10.0,0,0,0,0,0,0,0,2
14,7,3,30.0,0.0,100.4,10.0,0,0,0,0,0,0,0,3
11,2,1,30.0,0.01,27.0,2.5,0,0,1,0,0,0,1,2
2,10,5,29.65,0.0,64.9,10.0,0,0,0,1,0,0,0,2
14,9,4,29.766666666666666,0.0,82.0,10.0,0,0,0,0,0,0,1,2
2,10,6,29.666666666666668,0.0,64.9,9.0,0,0,0,0,0,0,0,2
15,7,0,60.0,0.0,82.0,10.0,0,0,0,0,0,0,0,2
15,8,4,45.0,0.0,77.0,10.0,0,0,0,0,0,0,0,3
11,8,2,45.0,0.0,70.0,10.0,0,0,0,0,0,0,0,2
20,7,1,45.0,0.0,71.6,10.0,0,0,0,0,0,0,0,3
13,5,0,30.0,0.01,69.1,10.0,0,0,0,0,0,0,0,3
14,7,4,60.0,0.0,77.0,10.0,0,0,0,0,0,0,0,2
17,10,1,29.4,0.0,68.0,10.0,0,0,0,0,0,0,0,3
14,10,0,44.61666666666667,0.0,93.0,10.0,0,0,1,0,0,0,1,2
9,8,1,35.93333333333333,0.0,70.0,10.0,0,0,0,0,0,0,0,3
14,10,0,44.31666666666667,0.0,68.0,10.0,0,0,0,0,0,0,0,2
20,8,4,60.0,0.0,75.2,10.0,0,0,0,0,0,0,0,3
19,11,1,44.56666666666667,0.01,63.0,10.0,0,0,0,0,0,0,0,2
11,5,2,30.0,0.0,84.0,10.0,0,0,0,1,0,0,0,3
17,9,4,45.0,0.0,78.8,10.0,0,0,0,0,0,0,0,3
20,11,1,30.0,0.01,57.0,10.0,0,0,0,0,0,0,0,2
9,9,5,43.266666666666666,0.0,69.8,10.0,0,0,0,0,0,0,0,2
4,6,3,60.0,0.0,69.8,7.0,0,0,0,0,0,0,0,2
14,7,2,45.0,0.0,75.0,10.0,0,0,0,0,0,0,0,3
14,10,6,44.61666666666667,0.0,80.1,10.0,0,0,0,0,0,0,0,3
15,6,4,60.0,0.0,71.1,10.0,0,0,0,0,0,0,0,2
19,1,0,44.78333333333333,0.01,,,0,0,1,0,0,0,0,2
0,8,1,45.0,0.0,66.0,10.0,0,0,0,0,0,0,0,2
14,9,3,30.0,0.0,82.9,10.0,0,0,0,0,0,0,0,3
14,11,6,29.583333333333332,0.01,66.2,10.0,0,0,0,0,0,0,0,2
10,11,3,29.666666666666668,0.0,73.9,10.0,0,0,1,0,0,1,0,2
11,11,1,36.93333333333333,0.01,66.2,10.0,0,0,0,0,0,0,0,3
22,10,5,29.566666666666666,0.0,60.1,10.0,0,0,0,0,0,0,0,3
2,10,1,44.13333333333333,0.0,69.1,10.0,0,0,0,0,0,0,0,3
20,1,0,31.383333333333333,0.01,46.9,10.0,0,0,0,0,0,0,1,2
11,11,5,29.666666666666668,0.01,80.6,10.0,0,0,0,0,0,0,0,3
22,1,0,44.45,0.01,51.1,10.0,0,0,0,0,0,0,0,2
18,11,3,44.65,0.01,64.4,10.0,0,0,0,0,0,0,0,3
17,11,2,44.63333333333333,0.01,57.0,10.0,0,0,0,1,0,0,0,3
16,9,4,44.68333333333333,0.0,76.0,10.0,0,0,0,0,0,0,0,3
22,8,2,30.0,0.0,66.2,10.0,0,0,0,0,0,0,0,3
11,11,3,29.716666666666665,0.01,68.0,10.0,0,0,0,0,0,0,0,2
11,1,0,29.733333333333334,0.01,46.4,10.0,0,0,0,0,0,0,0,3
19,7,3,66.13333333333334,0.0,64.0,10.0,0,0,0,0,0,0,0,3
9,11,3,29.483333333333334,0.01,61.0,10.0,0,0,0,0,0,0,0,3
0,11,0,29.633333333333333,0.01,63.0,10.0,0,0,0,0,0,0,1,2
12,8,3,39.43333333333333,0.0,84.2,7.0,0,0,0,0,0,0,0,3
12,4,0,30.0,0.0,78.8,10.0,0,0,0,0,0,0,0,2
7,10,2,35.483333333333334,0.01,56.0,10.0,0,0,0,0,0,0,0,3
13,10,3,44.666666666666664,0.0,87.1,10.0,0,0,0,0,0,0,0,3
15,8,1,60.0,0.0,73.0,10.0,0,0,1,0,0,0,1,2
8,10,5,86.51666666666667,0.0,66.2,10.0,0,0,0,0,0,0,0,4
18,9,2,29.8,0.0,78.1,10.0,0,0,0,0,0,0,0,3
17,1,4,44.56666666666667,0.01,55.4,10.0,0,0,0,0,0,0,0,3
19,1,3,44.766666666666666,0.01,55.9,9.0,0,0,0,0,0,0,0,2
14,12,3,29.6,0.01,60.1,3.0,0,0,0,1,0,0,0,3
20,5,0,46.36666666666667,0.01,59.0,10.0,0,0,0,1,0,0,0,3
9,9,2,30.0,0.0,60.8,5.0,0,0,0,0,0,0,0,2
15,8,3,45.0,0.0,91.0,10.0,0,0,0,0,0,0,1,2
20,12,2,43.93333333333333,0.01,53.6,10.0,0,0,0,0,0,0,0,3
21,7,2,30.0,0.0,61.0,10.0,0,0,0,1,0,0,0,3
14,10,6,44.583333333333336,0.01,73.9,10.0,0,0,0,0,0,0,0,2
20,4,0,75.0,0.01,75.2,10.0,0,0,1,0,0,0,1,2
22,7,3,45.0,0.0,80.1,10.0,0,0,0,0,0,0,0,3
13,11,0,44.63333333333333,0.01,89.6,10.0,0,0,0,0,0,0,0,3
5,11,4,33.5,0.0,39.9,10.0,0,0,0,0,0,0,0,2
22,10,4,29.216666666666665,0.01,60.8,10.0,0,0,0,0,0,0,0,3
14,12,0,29.516666666666666,0.0,53.1,6.0,0,0,0,0,0,0,0,2
17,12,1,29.55,0.01,60.1,7.0,0,0,0,0,0,0,0,3
10,4,3,45.0,0.01,68.0,10.0,0,0,0,0,1,0,0,2
10,7,5,60.0,0.0,81.0,10.0,0,0,0,0,0,0,0,2
12,1,2,29.583333333333332,0.01,60.1,7.0,0,0,0,0,0,0,0,3
7,11,2,44.81666666666667,0.0,54.0,10.0,0,0,0,0,0,0,0,2
16,6,3,45.0,0.01,98.1,10.0,0,0,0,0,0,0,0,3
9,11,2,35.983333333333334,0.01,63.0,8.0,0,0,0,0,0,0,0,3
13,8,0,45.0,0.0,79.0,10.0,0,0,0,0,0,0,0,2
13,11,0,29.5,0.01,62.1,10.0,0,0,0,0,0,0,0,3
12,9,3,35.38333333333333,0.0,,,0,0,0,0,0,1,0,3
2,12,4,44.61666666666667,0.01,50.0,10.0,0,0,0,0,0,0,0,2
17,6,1,45.0,0.0,73.9,10.0,0,0,0,0,0,0,0,3
23,11,1,29.7,0.01,59.0,9.0,0,0,0,0,0,0,0,2
12,7,2,30.0,0.0,75.2,10.0,0,0,0,0,0,0,0,2
17,1,3,44.45,0.01,49.1,7.0,0,0,0,0,0,0,0,2
15,10,1,28.633333333333333,0.01,69.8,9.0,0,0,0,0,0,0,0,2
19,9,2,45.0,0.0,75.9,10.0,0,0,0,0,0,0,0,2
11,11,3,29.516666666666666,0.01,75.9,10.0,0,0,0,0,0,0,0,3
18,5,1,75.0,0.01,78.1,10.0,0,0,0,0,0,0,0,3
12,6,3,45.0,0.0,95.5,10.0,0,0,0,0,0,0,0,3
16,12,1,44.15,0.01,50.0,10.0,0,0,0,0,0,0,0,3
10,3,2,30.0,0.0,59.0,10.0,0,0,0,0,0,0,0,2
18,11,4,28.516666666666666,0.0,64.4,5.0,0,0,0,0,0,0,0,2
13,7,3,45.0,0.0,90.0,10.0,0,0,0,0,0,0,0,2
14,8,5,90.0,0.0,89.6,10.0,0,0,0,0,0,0,0,2
10,7,5,60.0,0.0,73.0,10.0,0,0,0,0,0,0,0,3
15,1,5,29.6,0.01,61.0,10.0,0,0,0,0,0,0,0,2
20,8,3,45.0,0.0,64.9,10.0,0,0,0,0,0,0,0,3
12,7,1,30.0,0.0,75.0,10.0,0,0,0,0,0,0,0,3
1,8,0,45.0,0.0,70.0,10.0,0,0,0,0,0,0,0,2
14,3,3,30.0,0.0,73.9,10.0,0,0,0,0,0,0,0,2
10,11,1,32.93333333333333,0.01,60.1,10.0,0,0,0,0,0,0,0,3
18,9,2,38.25,0.0,73.9,10.0,0,0,0,0,0,0,0,2
